To4;Ti4;qi4
18.2315;19.122;-10.18559144
18.2165;19.1095;-10.14571145
18.2045;19.0925;-10.10850122
18.2075;19.075;-10.07766338
18.179;19.0525;-10.04682554
18.1635;19.034;-10.02902135
18.1495;19.0285;-10.01507735
18.1525;19.008;-9.997623295
18.119;18.9945;-9.982278777
18.1025;18.9775;-9.970995786
18.093;18.9605;-9.965883865
18.072;18.949;-9.962023664
18.0605;18.9315;-9.963844348
18.045;18.9155;-9.958312269
18.024;18.9045;-9.96560376
18.008;18.89;-9.971836102
17.9945;18.8745;-9.978847487
17.9885;18.8605;-9.984099461
17.9705;18.852;-9.994262031
17.952;18.83;-10.00218376
17.941;18.818;-10.00898506
17.9255;18.8065;-10.02334921
17.916;18.7975;-10.03722318
17.909;18.7815;-10.04745577
17.8935;18.7645;-10.06638039
17.89;18.7515;-10.08186496
17.865;18.744;-10.09321797
17.849;18.7355;-10.10829114
17.8395;18.718;-10.12811734
17.8475;18.7075;-10.14080961
17.817;18.6955;-10.16225517
17.8025;18.684;-10.17773974
17.805;18.6685;-10.19294421
17.785;18.659;-10.2120789
17.766;18.651;-10.23037328
17.772;18.6375;-10.23920535
17.759;18.624;-10.2643623
17.729;18.613;-10.28174633
17.718;18.602;-10.29898156
17.7185;18.592;-10.3163656
17.692;18.5865;-10.33079977
17.6875;18.5715;-10.34916417
17.676;18.563;-10.36604927
17.6595;18.554;-10.38175267
17.6485;18.5445;-10.40214784
17.6365;18.534;-10.40529902
17.6465;18.512;-9.814714547
17.6295;18.466;-8.347881975
17.6215;18.3995;-6.548144278
17.6055;18.325;-4.868405434
17.602;18.2515;-3.975701153
17.586;18.2015;-3.619958694
17.5785;18.166;-3.459817253
17.563;18.14;-3.410133579
17.5505;18.1135;-3.397940246
17.538;18.086;-3.42085636
17.5175;18.066;-3.452814621
17.505;18.0485;-3.489744752
17.4925;18.0275;-3.529764794
17.4775;18.004;-3.569495977
17.4705;17.9955;-3.605384466
17.453;17.9795;-3.644065255
17.442;17.9645;-3.67672378
17.4325;17.9545;-3.701390551
17.4185;17.936;-3.729287286
17.401;17.924;-3.75542461
17.381;17.9075;-3.786542556
17.3705;17.893;-3.803716511
17.36;17.881;-3.826492572
17.3745;17.872;-3.846677658
17.35;17.8665;-3.861391939
17.3235;17.848;-3.880876762
17.3145;17.837;-3.897901911
17.309;17.819;-3.911854656
17.294;17.809;-3.919417498
17.276;17.8155;-3.934910821
17.281;17.7945;-3.944303102
17.269;17.773;-3.960067777
17.244;17.771;-3.973381531
17.235;17.7625;-3.984804574
17.248;17.742;-3.992866355
17.213;17.7335;-4.006670293
17.2245;17.725;-4.019852748
17.211;17.7115;-4.024684564
17.2025;17.7055;-4.043609177
17.177;17.6855;-4.05580251
17.1785;17.6865;-4.067575685
17.165;17.6715;-4.080189176
17.1595;17.664;-4.093923088
17.1445;17.659;-4.10962649
17.121;17.648;-4.125041034
17.1105;17.637;-4.142845225
17.1035;17.6275;-4.156649164
17.1035;17.6165;-4.170593155
17.092;17.608;-4.033796739
17.0785;17.5945;-3.890058963
17.067;17.58;-3.863632781
17.058;17.565;-3.88262742
17.047;17.5685;-3.944163049
17.0455;17.5485;-4.039608923
17.037;17.542;-4.137864603
17.019;17.5455;-4.24292159
17.0105;17.534;-4.350219419
17.007;17.5245;-4.447424704
17.0015;17.52;-4.545400279
16.9875;17.5195;-4.630902416
16.9825;17.5115;-4.713874852
16.967;17.5065;-4.796015725
16.9645;17.499;-4.859652144
16.9665;17.5015;-4.928330457
16.938;17.497;-4.988806937
16.936;17.4825;-5.048521882
16.9355;17.4785;-5.096735003
16.9305;17.4695;-5.152449694
16.915;17.471;-5.196181131
16.91;17.4645;-5.241812032
16.905;17.453;-5.286313758
16.903;17.454;-5.327095336
16.9015;17.4405;-5.37145701
16.883;17.436;-5.402644982
16.8725;17.4365;-5.443295261
16.8735;17.4315;-5.469931522
16.86;17.4185;-5.504690837
16.858;17.416;-5.537699493
16.848;17.421;-5.57280894
16.87;17.408;-5.600206737
16.8505;17.398;-5.631114604
16.836;17.3905;-5.659711603
16.821;17.3855;-5.683678111
16.8155;17.383;-5.713325504
16.8195;17.3745;-5.736241617
16.802;17.362;-5.762799099
16.811;17.358;-5.791115992
16.7925;17.356;-5.811791263
16.7835;17.346;-5.834847429
16.781;17.3405;-5.856783174
16.7695;17.341;-5.882150208
16.765;17.3295;-5.899884374
16.759;17.318;-5.92294054
16.759;17.309;-5.943615811
16.7525;17.303;-5.96471124
16.7505;17.3095;-5.984336116
16.729;17.299;-6.004801308
16.742;17.2905;-6.025117694
16.717;17.2935;-6.045442833
16.725;17.2855;-6.066678315
16.7055;17.2695;-6.086023086
16.707;17.2655;-6.10122755
16.706;17.261;-6.119521926
16.679;17.2555;-6.134096154
16.6725;17.2495;-6.156101925
16.665;17.234;-6.172085433
16.661;17.2355;-6.189670793
16.65;17.225;-6.207334932
16.6475;17.216;-6.224158755
16.6425;17.2125;-6.242934562
16.6555;17.2045;-6.263959965
16.6305;17.2005;-6.277282472
16.6455;17.1975;-6.294307621
16.631;17.1885;-6.302229349
16.6085;17.1805;-6.051613903
16.6035;17.147;-5.195690947
16.599;17.1135;-4.061474642
16.5895;17.067;-2.954174703
16.5785;17.0235;-2.056769906
16.58;16.972;-1.424694835
16.5865;16.939;-1.056759043
16.623;16.9095;-0.92143318
16.573;16.8955;-0.949951399
16.5955;16.879;-1.107922023
16.5645;16.866;-1.340803304
16.565;16.866;-1.619385511
16.5545;16.867;-1.90973214
16.5245;16.8575;-2.213401277
16.544;16.8545;-2.510549213
16.538;16.863;-2.796983121
16.5545;16.859;-3.066164296
16.5625;16.872;-3.32715239
16.568;16.8755;-3.573426204
16.5555;16.877;-3.8031563
16.566;16.886;-4.028255906
16.58;16.8885;-4.231638599
16.608;16.8995;-4.428360039
16.584;16.901;-4.611067461
16.598;16.9065;-4.781012586
16.596;16.9135;-4.949215807
16.599;16.9235;-5.103466283
16.606;16.933;-5.281543215
16.6195;16.9465;-5.465441085
16.6295;16.949;-5.643167885
16.63;16.958;-5.807300825
16.6465;16.9725;-5.958400117
16.6385;16.978;-6.096885919
16.649;16.998;-6.228780492
16.657;17.002;-6.345330549
16.6655;17.0145;-6.454379035
16.665;17.023;-6.558727006
16.678;17.035;-6.650750343
16.69;17.0395;-6.739193585
16.6855;17.049;-6.816423863
16.695;17.0565;-6.88503215
16.73;17.0675;-6.948948674
16.7195;17.077;-7.011464671
16.72;17.084;-7.065148598
16.734;17.0965;-7.11799221
16.7285;17.1005;-7.161373515
16.752;17.1145;-7.204754821
16.744;17.1225;-7.240774609
16.742;17.1195;-7.275113766
16.7825;17.1325;-7.31197387
16.7725;17.145;-7.342531605
16.772;17.1475;-7.367198377
16.7855;17.152;-7.393834638
16.771;17.162;-7.41906162
16.789;17.1695;-7.436865812
16.809;17.1715;-7.456770793
16.8005;17.185;-7.476246863
16.812;17.188;-7.492860608
16.801;17.204;-7.502883125
16.81;17.2005;-7.515706695
16.8415;17.214;-7.526639554
16.8435;17.2225;-7.533931044
16.846;17.221;-7.543673456
16.842;17.232;-7.553056983
16.849;17.2385;-7.561678974
16.871;17.2355;-7.567219806
16.8515;17.252;-7.578222692
16.9025;17.2595;-7.58263435
16.9055;17.259;-7.585155298
16.8965;17.2625;-7.590626104
16.8905;17.2605;-7.594337499
16.9195;17.2805;-7.598407779
16.916;17.2745;-7.593217078
16.9065;17.286;-7.596998499
16.889;17.2925;-7.599038015
16.8875;17.299;-7.597068525
16.883;17.2995;-7.591746525
16.8935;17.305;-7.594897709
16.8965;17.304;-7.591746525
16.9055;17.315;-7.595247841
16.9115;17.3155;-7.59468763
16.9025;17.3305;-7.587895077
16.9225;17.3335;-7.573872307
16.9195;17.336;-7.527269791
16.932;17.339;-7.490759818
16.932;17.3415;-7.48626938
16.936;17.3625;-7.558527789
16.932;17.349;-7.691962942
16.932;17.3615;-7.873830048
16.9435;17.378;-8.088583265
16.9475;17.391;-8.310111529
16.9665;17.4145;-8.533180371
16.964;17.416;-8.741604959
16.956;17.4235;-8.934755056
16.9775;17.449;-9.10301955
16.9725;17.4615;-9.258469227
16.986;17.4715;-9.400106213
16.9935;17.4865;-9.523378796
17.011;17.5165;-9.644620615
17.0185;17.5145;-9.751568313
17.028;17.5265;-9.847162993
17.016;17.5425;-9.931325876
17.0535;17.555;-10.00947525
17.03;17.5665;-10.07864375
17.0485;17.5835;-10.14017938
17.0445;17.5865;-10.19701449
17.0585;17.605;-10.25307931
17.1015;17.6055;-10.30136246
17.0815;17.6315;-10.34488382
17.0905;17.632;-10.38217283
17.1205;17.638;-10.4146913
17.117;17.6515;-10.45015088
17.113;17.6635;-10.47306699
17.131;17.683;-10.495703
17.1455;17.6845;-10.51980956
17.133;17.7045;-10.53943444
17.1545;17.7215;-10.55499779
17.1785;17.7185;-10.57223302
17.1625;17.7265;-10.58127517
17.1755;17.7385;-10.59248813
17.189;17.757;-10.60188041
17.2135;17.76;-10.60580188
17.2095;17.77;-10.61169285
17.237;17.7825;-10.61708487
17.222;17.7905;-10.61862545
17.2355;17.7965;-10.61764509
17.2445;17.8075;-10.61484403
17.2655;17.809;-10.61547427
17.279;17.832;-10.61064245
17.271;17.8435;-10.61428382
17.2615;17.841;-10.61197295
17.2735;17.854;-10.60783265
17.289;17.8665;-10.60952203
17.309;17.8665;-10.59830907
17.302;17.876;-10.5881465
17.3225;17.882;-10.58218551
17.3295;17.8935;-10.58141522
17.344;17.909;-10.58765631
17.3295;17.9135;-10.60384115
17.3455;17.9245;-10.62227558
17.36;17.933;-10.64519169
17.3655;17.932;-10.66488659
17.378;17.949;-10.68149158
17.3915;17.9685;-10.70293714
17.3845;17.975;-10.72249199
17.388;17.986;-10.73419514
17.392;17.987;-10.74554816
17.401;17.993;-10.75634097
17.4165;18.0085;-10.75424018
17.4185;18.0185;-10.7661534
17.429;18.0285;-10.76699372
17.438;18.0305;-10.77182554
17.461;18.0425;-10.77035498
17.4545;18.0435;-10.77210564
17.4645;18.0605;-10.76979477
17.4765;18.0655;-10.76909451
17.4855;18.07;-10.76503298
17.4875;18.086;-10.76265209
17.5035;18.0885;-10.75984228
17.5095;18.098;-10.75192931
17.5145;18.1025;-10.74897945
17.528;18.1105;-10.74071634
17.5505;18.119;-10.72501294
17.53;18.128;-11.56145107
17.5445;18.224;-15.70739436
17.56;18.4285;-22.05458001
17.5575;18.667;-28.61871594
17.5515;18.882;-32.1739347
17.5675;18.9965;-32.93145317
17.5845;19.08;-32.81190074
17.5775;19.134;-32.2180863
17.5965;19.156;-31.44171324
17.603;19.182;-30.57009564
17.6165;19.189;-29.65523678
17.6505;19.189;-28.73365539
17.646;19.175;-27.81150505
17.66;19.1835;-26.90568834
17.6735;19.169;-26.03632033
17.69;19.1655;-25.21592698
17.696;19.147;-24.45216741
17.706;19.141;-23.7449716
17.7075;19.118;-23.09579261
17.727;19.1045;-22.49889701
17.7275;19.0965;-21.95519515
17.734;19.081;-21.45544357
17.7355;19.062;-21.00095524
17.7295;19.0605;-20.57933552
17.7515;19.0405;-20.19080324
17.7355;19.0405;-19.84060161
17.758;19.023;-19.51338613
17.752;19.0135;-19.21356844
17.7415;19.0075;-18.93127483
17.7495;19.0065;-18.66958648
17.747;18.992;-18.43292378
17.741;18.985;-18.21678754
17.7525;18.981;-18.00878311
17.749;18.9665;-17.82355474
17.7535;18.959;-17.64455871
17.7445;18.9535;-17.48491621
17.738;18.9435;-17.33283655
17.7635;18.939;-17.19561122
17.7305;18.9315;-17.06790947
17.7245;18.9265;-16.9426674
17.725;18.913;-16.83417912
17.7245;18.9085;-16.73018128
17.716;18.8995;-16.6291158
17.7265;18.9035;-16.54340358
17.724;18.8885;-16.46008102
17.718;18.885;-16.38866292
17.712;18.8895;-16.31437375
17.726;18.882;-16.24976572
17.7105;18.878;-16.18591922
17.705;18.876;-16.13272548
17.7115;18.8655;-16.07876144
17.6995;18.8595;-16.03053957
17.704;18.8575;-15.98351689
17.708;18.8535;-15.94356688
17.6835;18.8455;-15.90334551
17.6985;18.8475;-15.86879628
17.688;18.843;-15.83150726
17.7035;18.8345;-15.80452962
17.6955;18.8355;-15.76963025
17.6795;18.826;-15.7419436
17.675;18.8245;-15.71552617
17.6815;18.828;-15.69204109
17.675;18.817;-15.67326528
17.681;18.814;-15.65160964
17.6795;18.813;-15.63086435
17.6715;18.807;-15.61095937
17.6605;18.811;-15.63072429
17.6625;18.804;-16.06684822
17.6625;18.8305;-16.87132809
17.6545;18.8445;-17.00623379
17.6665;18.849;-17.04870475
17.6625;18.858;-16.92697275
17.659;18.847;-16.7113267
17.6625;18.8355;-16.42518165
17.6665;18.829;-16.1107197
17.6655;18.8125;-15.77460212
17.6615;18.8;-15.44682642
17.6645;18.7865;-15.14035624
17.68;18.771;-14.85245177
17.6615;18.756;-14.58719207
17.6605;18.742;-14.35277021
17.6555;18.7235;-14.13200349
17.6425;18.71;-13.93087039
17.627;18.697;-13.75405393
17.6165;18.685;-13.58733002
17.6425;18.6705;-13.43826149
17.6155;18.664;-13.30187648
17.6125;18.635;-13.18084474
17.6175;18.627;-13.06444349
17.593;18.622;-12.96169737
17.5865;18.6;-12.87528489
17.5785;18.5885;-12.78817215
17.589;18.575;-12.71017158
17.589;18.569;-12.63890229
17.564;18.5525;-12.57540593
17.552;18.541;-12.5178618
17.58;18.5255;-12.46803807
17.5655;18.524;-12.41974617
17.555;18.504;-12.38337625
17.5045;18.4995;-12.34104534
17.535;18.4855;-12.31238707
17.474;18.4745;-12.28168928
17.5025;18.462;-12.25442278
17.501;18.455;-12.23031622
17.517;18.449;-12.21294094
17.4545;18.4365;-12.19625717
17.479;18.427;-12.18140284
17.467;18.4155;-12.19296593
17.425;18.4115;-12.19121528
17.4215;18.3985;-12.16660978
17.4235;18.382;-12.12497913
17.4165;18.378;-12.06940449
17.412;18.362;-12.01284948
17.3835;18.3585;-11.95643453
17.38;18.341;-11.89623816
17.3705;18.3315;-11.83680332
17.377;18.3145;-11.78458994
17.3475;18.3065;-11.73693703
17.357;18.2925;-11.69446607
17.347;18.286;-11.65634549
17.3545;18.274;-11.6228379
17.3145;18.2625;-11.59102844
17.3305;18.252;-11.55879007
17.284;18.2365;-11.54056572
17.291;18.2285;-11.5197504
17.2935;18.212;-11.50832736
17.2495;18.205;-11.49256268
17.26;18.1935;-11.4806407
17.237;18.1875;-11.47076699
17.2295;18.183;-11.45997418
17.234;18.167;-11.4572344
17.2385;18.1605;-11.4529628
17.2095;18.14;-11.44735194
17.224;18.142;-11.4453912
17.1895;18.1355;-11.44448086
17.2015;18.1135;-11.44918138
17.185;18.1045;-11.45051188
17.178;18.1;-11.45282274
17.156;18.0905;-11.45597393
17.159;18.0775;-11.46060442
17.137;18.078;-11.4664166
17.121;18.061;-11.47230757
17.127;18.0555;-11.48029057
17.114;18.04;-11.4845009
17.1085;18.038;-11.48912264
17.1145;18.0235;-11.49802473
17.107;18.019;-11.50811728
17.08;18.017;-11.51477853
17.0855;18.0025;-11.52711192
17.06;17.997;-11.53152357
17.0705;17.9805;-11.53874504
17.043;17.976;-11.54813732
17.036;17.9715;-11.56166115
17.024;17.96;-11.57161364
16.9975;17.955;-11.58149611
17.024;17.9435;-11.59116849
17.0095;17.942;-11.60294167
16.9985;17.935;-11.61162493
16.9855;17.925;-11.62417715
16.998;17.9145;-11.63391081
16.9825;17.908;-11.65227521
17.007;17.898;-11.65662559
16.955;17.89;-11.67372077
16.9535;17.8895;-11.68752471
16.9475;17.888;-11.6990878
16.958;17.8785;-11.71437105
16.9295;17.876;-11.72453362
16.953;17.8635;-11.7405784
16.9385;17.85;-11.65781604
16.929;17.8275;-10.76054254
16.92;17.7735;-9.124185005
16.883;17.702;-7.321646255
16.8825;17.6325;-5.683608084
16.88;17.562;-4.353230551
16.868;17.5035;-3.374035011
16.8695;17.4475;-2.718063459
16.8515;17.3965;-2.331211807
16.846;17.3605;-2.151375464
16.8485;17.3345;-2.125098088
16.8355;17.309;-2.189924953
16.838;17.2905;-2.32728158
16.858;17.2755;-2.499336248
16.8395;17.2645;-2.69353674
16.8295;17.2555;-2.898179907
16.824;17.247;-3.106044285
16.828;17.245;-3.308998067
16.8255;17.234;-3.509789786
16.8485;17.238;-3.706161094
16.865;17.231;-3.896991569
16.8605;17.232;-4.080959465
16.8795;17.228;-4.256235344
16.859;17.229;-4.424648644
16.871;17.235;-4.588011295
16.8965;17.2315;-4.748914272
16.874;17.2335;-4.902613291
16.885;17.2365;-5.086362355
16.8835;17.246;-5.301588249
16.8945;17.2555;-5.511833522
16.924;17.2635;-5.712905346
16.904;17.284;-5.900304532
16.929;17.292;-6.07445999
16.9385;17.297;-6.236282062
16.9525;17.2975;-6.382190653
16.927;17.309;-6.513735095
16.9505;17.309;-6.637786721
16.9375;17.32;-6.751316892
16.977;17.3335;-6.858964853
16.956;17.337;-6.954069348
16.97;17.3435;-7.0392126
16.9945;17.35;-7.120583184
16.987;17.3615;-7.191572366
16.973;17.3665;-7.258850153
16.9725;17.376;-7.326346772
16.9965;17.381;-7.376100472
17.014;17.3925;-7.423552058
16.993;17.403;-7.469874468
16.9965;17.404;-7.511295036
17.026;17.4135;-7.555236552
17.0275;17.4175;-7.592096656
17.004;17.434;-7.621043787
17.0155;17.435;-7.650822479
17.0105;17.4435;-7.682640688
17.0105;17.452;-7.706046986
17.0215;17.4655;-7.728262836
17.0345;17.463;-7.75293836
17.0385;17.4665;-7.766252114
17.049;17.4755;-7.786507227
17.0415;17.491;-7.800171113
17.0835;17.4965;-7.812364446
17.1095;17.495;-7.826807375
17.0595;17.502;-7.835560665
17.066;17.5045;-7.851053988
17.078;17.5155;-7.854415251
17.083;17.522;-7.868149163
17.0735;17.523;-7.881261592
17.077;17.53;-7.884482802
17.085;17.5345;-7.890084908
17.099;17.5425;-7.893174819
17.0895;17.5515;-7.898636872
17.1105;17.552;-7.900667636
17.0975;17.556;-7.899757293
17.134;17.5585;-7.899337135
17.136;17.5645;-7.901858083
17.126;17.5705;-7.905105554
17.181;17.576;-7.902987257
17.126;17.5825;-7.903827573
17.1355;17.5845;-7.90248832
17.134;17.5905;-7.903197336
17.165;17.597;-7.902068162
17.138;17.6005;-7.899197083
17.145;17.6085;-7.899897346
17.1495;17.609;-7.897236346
17.1515;17.611;-7.893314872
17.15;17.6215;-7.893945109
17.178;17.623;-7.896045898
17.1715;17.628;-7.893805056
17.187;17.6345;-7.885533197
17.1845;17.642;-7.884692881
17.1985;17.643;-7.877681496
17.1945;17.6435;-7.876491049
17.1865;17.6475;-7.870328732
17.209;17.6565;-7.867729005
17.196;17.6585;-7.863947584
17.196;17.6645;-7.859255821
17.2135;17.673;-7.856796146
17.2135;17.676;-7.85595583
17.189;17.6725;-7.848743119
17.205;17.671;-7.847123761
17.222;17.68;-7.84047126
17.211;17.687;-7.838510523
17.22;17.6885;-7.829888533
17.233;17.6945;-7.826527269
17.2275;17.696;-7.821406595
17.235;17.697;-7.8190257
17.249;17.702;-7.815235525
17.23;17.704;-7.812154367
17.231;17.7005;-7.805081709
17.245;17.713;-7.806132104
17.2365;17.72;-7.800871376
17.2415;17.716;-7.794078823
17.2575;17.7245;-7.789658412
17.2625;17.723;-7.788818096
17.2465;17.7305;-7.781386553
17.2705;17.735;-7.773473579
17.268;17.742;-7.766182088
17.254;17.743;-7.761630377
17.2615;17.751;-7.759520834
17.2965;17.75;-7.755879466
17.271;17.7465;-7.748027765
17.2745;17.7565;-7.745576843
17.281;17.7585;-7.741935475
17.2805;17.759;-7.736184563
17.2795;17.762;-7.734433905
17.2825;17.766;-7.731562826
17.2835;17.7625;-7.72532173
17.2975;17.77;-7.716629713
17.292;17.771;-7.715579319
17.2885;17.7805;-7.70794645
17.295;17.7815;-7.70794645
17.291;17.782;-7.697433748
17.298;17.7885;-7.693853653
17.303;17.788;-7.685590547
17.2995;17.792;-7.688321573
17.3;17.7925;-7.684111241
17.317;17.7995;-7.681100109
17.3325;17.8;-7.67556803
17.309;17.802;-7.671357697
17.3075;17.8025;-7.665265408
17.3155;17.805;-7.663794855
17.3185;17.8055;-7.656643417
17.3145;17.8155;-7.65202168
17.3165;17.8185;-7.647111084
17.3185;17.815;-7.644660163
17.332;17.8205;-7.633937383
17.3335;17.823;-7.630716172
17.319;17.827;-7.627626261
17.3405;17.8245;-7.623144576
17.3365;17.8295;-7.617183586
17.34;17.836;-7.613402164
17.3465;17.835;-7.604780174
17.3485;17.8375;-7.600998752
17.3565;17.8375;-7.591536446
17.3505;17.838;-7.584595087
17.3535;17.845;-7.578222692
17.36;17.8505;-7.577102271
17.3605;17.855;-7.572681859
17.3695;17.853;-7.569320596
17.3595;17.852;-7.562169158
17.3875;17.8575;-7.558177658
17.3725;17.854;-7.554256184
17.3745;17.8585;-7.553477141
17.3695;17.863;-7.544723851
17.3925;17.868;-7.543183272
17.3755;17.865;-7.539042966
17.377;17.8705;-7.536381966
17.393;17.8705;-7.533300808
17.391;17.873;-7.540023334
17.396;17.871;-7.536171887
17.3965;17.878;-7.534841387
17.377;17.876;-7.527970054
17.395;17.8805;-7.523628422
17.392;17.8845;-7.516266905
17.377;17.882;-7.514936405
17.3885;17.888;-7.516056826
17.398;17.892;-7.509885757
17.3975;17.8945;-7.508065072
17.4;17.8985;-7.503093204
17.409;17.9;-7.497412319
17.4325;17.8965;-7.495031424
17.427;17.907;-7.48900916
17.4355;17.9035;-7.483398301
17.414;17.908;-7.477936248
17.4185;17.9085;-7.470994889
17.414;17.911;-7.465594109
17.4255;17.9135;-7.458241346
17.414;17.914;-7.462512951
17.4115;17.919;-7.456910846
17.434;17.913;-7.454451171
17.4235;17.92;-7.447518566
17.417;17.921;-7.445837934
17.426;17.9235;-7.441627601
17.4165;17.9235;-7.435605338
17.433;17.924;-7.433994733
17.414;17.9345;-7.427543558
17.437;17.9335;-7.426563189
17.4195;17.935;-7.424252321
17.441;17.9275;-7.417170909
17.4235;17.936;-7.413249435
17.447;17.9315;-7.41773112
17.434;17.9365;-7.403787129
17.443;17.937;-7.409179155
17.4385;17.942;-7.404627445
17.4335;17.9405;-7.398456375
17.4565;17.944;-7.396425612
17.439;17.945;-7.394044717
17.4585;17.9455;-7.392364085
17.4415;17.9535;-7.387943674
17.451;17.9495;-7.383041831
17.4495;17.954;-7.385772858
17.457;17.9545;-7.382131489
17.452;17.9545;-7.375890393
17.444;17.9575;-7.370288288
17.455;17.9625;-7.366498113
17.49;17.9605;-7.361666297
17.482;17.9635;-7.357744823
17.4725;17.967;-7.359565508
17.4655;17.965;-7.355775333
17.4745;17.968;-7.353184359
17.464;17.969;-7.351013543
17.4705;17.968;-7.345332658
17.4695;17.972;-7.342951763
17.457;17.972;-7.342041421
17.46;17.973;-7.335669026
17.466;17.971;-7.337769816
17.479;17.9775;-7.334329773
17.4795;17.978;-7.329918114
17.4895;17.98;-7.324587361
17.488;17.984;-7.320735913
17.487;17.984;-7.317654755
17.502;17.9815;-7.313873334
17.483;17.99;-7.308752659
17.485;17.987;-7.304130922
17.498;17.987;-7.304621106
17.486;17.992;-7.298450037
17.488;17.9935;-7.295018747
17.4885;17.991;-7.288637599
17.492;18;-7.283595704
17.488;17.9985;-7.284155914
17.487;17.996;-7.281424888
17.4995;17.9995;-7.285836546
17.4965;17.9965;-7.27560395
17.5245;17.996;-7.272872923
17.4975;18.0035;-7.269082749
17.5025;18.0055;-7.270063117
17.508;18.0105;-7.262360222
17.508;18.004;-7.260889669
17.501;18.006;-7.254228416
17.508;18.007;-7.248346205
17.51;18.01;-7.24455603
17.515;18.01;-7.245116241
17.521;18.0095;-7.24056453
17.5025;18.0125;-7.242315188
17.521;18.0175;-7.24133482
17.5185;18.016;-7.236004066
17.5125;18.017;-7.231662434
17.518;18.0195;-7.225561391
17.524;18.019;-7.229631671
17.5845;18.025;-7.22444097
17.5245;18.028;-7.222200128
17.5275;18.019;-7.219609154
17.5325;18.0265;-7.213788216
17.5265;18.0265;-7.213438084
17.5345;18.0305;-7.214558505
17.571;18.0295;-7.207205742
17.528;18.029;-7.21371819
17.548;18.0325;-7.204395936
17.5335;18.039;-7.204894873
17.548;18.035;-7.202015041
17.538;18.033;-7.198583751
17.551;18.033;-7.202435199
17.543;18.0375;-7.197183225
17.5405;18.0495;-7.196552988
17.558;18.0415;-7.191292261
17.559;18.0425;-7.19206255
17.5455;18.044;-7.187160708
17.5525;18.048;-7.186670524
17.5385;18.0495;-7.181409796
17.5435;18.044;-7.181899981
17.545;18.052;-7.179449059
17.546;18.049;-7.176718033
17.538;18.0495;-7.170827069
17.557;18.048;-7.168446174
17.579;18.05;-7.169426542
17.572;18.0515;-7.161653621
17.568;18.0525;-7.162003752
17.561;18.054;-7.161443542
17.5845;18.053;-7.161933726
17.5705;18.056;-7.156532946
17.58;18.056;-7.156252841
17.57;18.0605;-7.155552578
17.565;18.0565;-7.152191314
17.5775;18.059;-7.14763085
17.561;18.0605;-7.148121034
17.5625;18.062;-7.144689745
17.572;18.0635;-7.143219192
17.573;18.062;-7.141958718
17.5705;18.0625;-7.143079139
17.61;18.063;-7.139437771
17.574;18.0665;-7.140628218
17.579;18.0685;-7.136838044
17.5865;18.0665;-7.134667228
17.601;18.07;-7.134317096
17.585;18.07;-7.131516043
17.568;18.069;-7.127585816
17.575;18.069;-7.125344974
17.583;18.074;-7.124644711
17.579;18.0735;-7.123524289
17.5985;18.077;-7.123174158
17.583;18.0785;-7.11602272
17.5605;18.0805;-7.115112378
17.5845;18.078;-7.111821141
17.575;18.077;-7.110630693
17.593;18.0805;-7.108179772
17.5885;18.075;-7.105930177
17.5935;18.079;-7.106639193
17.594;18.083;-7.102849019
17.6015;18.0855;-7.104249545
17.6;18.087;-7.100398097
17.607;18.0855;-7.099907913
17.5855;18.0845;-7.098367334
17.6;18.0865;-7.095417475
17.605;18.087;-7.093736844
17.5985;18.0815;-7.088764975
17.587;18.0875;-7.087084343
17.5985;18.09;-7.084843501
17.5955;18.09;-7.07755201
17.597;18.0905;-7.077481984
17.5955;18.096;-7.076571642
17.6;18.0905;-7.07489101
17.609;18.101;-7.071100836
17.6155;18.0935;-7.071170862
17.607;18.095;-7.06759952
17.6035;18.0975;-7.067249388
17.6345;18.0985;-7.06759952
17.618;18.097;-7.063047809
17.6065;18.0995;-7.062618898
17.5975;18.1085;-7.060238003
17.6285;18.104;-7.059117582
17.6375;18.104;-7.055966397
17.61;18.106;-7.04860488
17.6205;18.1005;-7.048674907
17.633;18.1055;-7.046013907
17.594;18.1065;-7.04804467
17.6795;18.108;-7.044473328
17.665;18.1035;-7.042022406
17.6225;18.106;-7.04118209
17.618;18.121;-7.032350021
17.623;18.111;-7.025548715
17.6455;18.113;-7.026809188
17.6575;18.109;-7.024988504
17.619;18.1145;-7.024848451
17.638;18.1135;-7.022187451
17.6165;18.11;-7.022327504
17.6465;18.111;-7.020016635
17.6295;18.113;-7.018747408
17.6245;18.112;-7.01223496
17.625;18.114;-7.009363881
17.633;18.116;-7.005363628
17.6405;18.115;-7.003823049
17.641;18.123;-7.003052759
17.6565;18.1205;-7.000881943
17.6415;18.1195;-7.000461785
17.6755;18.121;-6.998711127
17.669;18.1205;-6.998991233
17.6565;18.1215;-7.000811917
17.6405;18.123;-6.997800785
17.6515;18.1215;-6.99752068
17.6385;18.1215;-6.994710874
17.6455;18.1255;-6.992610084
17.6605;18.1295;-6.989598952
17.659;18.1255;-6.986517794
17.649;18.135;-6.985318594
17.662;18.128;-6.980766883
17.6775;18.13;-6.978946199
17.6485;18.134;-6.979996593
17.651;18.13;-6.977895804
17.6655;18.1285;-6.97796583
17.625;18.131;-6.975514909
17.6345;18.1315;-6.97586504
17.639;18.1345;-6.978946199
17.667;18.132;-6.974595813
17.6365;18.135;-6.97389555
